knn,comp,acc,f_score,roc,time
12,15,0.8613,0.8633,0.8614,9.7036
12,15,0.865,0.8645,0.8655,7.792
12,15,0.8467,0.8444,0.8474,4.974
12,15,0.8613,0.8662,0.8609,8.942
12,15,0.7555,0.7581,0.7556,9.889
12,15,0.8504,0.8581,0.8496,4.7699
12,15,0.8759,0.8803,0.8755,5.799
13,15,0.8869,0.8927,0.8861,5.6974
13,15,0.8686,0.8792,0.8671,4.88
13,15,0.8577,0.8622,0.8574,7.055
13,15,0.8686,0.8741,0.8681,4.019
13,15,0.8358,0.8289,0.837,6.662
13,15,0.8686,0.8714,0.8686,5.801
13,15,0.8577,0.8641,0.857,5.708
13,15,0.8686,0.8741,0.8681,4.578
13,15,0.8686,0.8696,0.8689,5.5537
13,15,0.854,0.8571,0.8539,10.393
13,15,0.8358,0.8327,0.8366,6.8731
13,15,0.8321,0.8345,0.8322,7.248
13,15,0.8467,0.8511,0.8465,5.805
13,15,0.8613,0.8643,0.8612,3.604
13,15,0.854,0.8582,0.8538,4.992
13,15,0.8102,0.8182,0.8096,8.138
13,15,0.8321,0.8357,0.832,8.391
13,15,0.8796,0.885,0.8789,5.209
13,15,0.8759,0.8768,0.8762,5.861
13,15,0.8358,0.8454,0.8348,5.972
13,15,0.8686,0.875,0.8679,4.6291
13,15,0.8577,0.8641,0.857,4.169
13,15,0.8613,0.8662,0.8609,3.188
13,15,0.8321,0.8296,0.8328,3.93
13,15,0.8942,0.8968,0.894,4.4095
13,15,0.8358,0.8352,0.8362,7.555
13,15,0.8394,0.8533,0.8377,5.159
13,15,0.865,0.8674,0.865,5.177
13,15,0.865,0.8702,0.8645,4.116
13,15,0.8759,0.8794,0.8757,3.7435
13,15,0.8613,0.8699,0.8603,5.666
13,15,0.8285,0.8385,0.8275,6.779
13,15,0.8686,0.8686,0.869,10.261
13,15,0.8066,0.7969,0.808,9.5624
13,15,0.8139,0.809,0.8148,5.854
13,15,0.8285,0.8266,0.8291,6.502
13,15,0.8723,0.8736,0.8724,5.787
13,15,0.865,0.8635,0.8656,3.933
13,15,0.865,0.8729,0.864,6.076
13,15,0.854,0.8592,0.8536,5.4791
13,15,0.8467,0.8521,0.8463,5.006
13,15,0.8175,0.8106,0.8187,5.21
13,15,0.8577,0.8641,0.857,7.332
13,15,0.8394,0.8406,0.8397,6.5655
13,15,0.8832,0.8881,0.8827,5.908
13,15,0.8796,0.885,0.8789,7.956
13,15,0.8723,0.8814,0.871,5.254
13,15,0.8504,0.853,0.8504,7.2416
13,15,0.9051,0.9103,0.9043,4.835
13,15,0.854,0.8561,0.8541,10.728
14,15,0.8613,0.8593,0.862,6.487
14,15,0.8723,0.8763,0.872,3.4759
14,15,0.7847,0.79,0.7845,4.65
14,15,0.865,0.8674,0.865,5.3941
14,15,0.8613,0.8725,0.8598,5.787
14,15,0.8723,0.8754,0.8721,6.425
14,15,0.8796,0.8881,0.8783,4.6959
14,15,0.8613,0.8671,0.8608,7.774
14,15,0.8577,0.8582,0.858,5.38
14,15,0.8431,0.8459,0.8431,3.057
14,15,0.8394,0.8472,0.8387,4.7511
14,15,0.8358,0.8421,0.8353,6.6943
14,15,0.8723,0.8727,0.8726,5.757
14,15,0.8248,0.8222,0.8255,6.183
14,15,0.8285,0.824,0.8294,4.9973
14,15,0.854,0.8519,0.8547,4.232
14,15,0.8686,0.8759,0.8678,4.822
14,15,0.8796,0.8842,0.8791,6.287
14,15,0.8577,0.8561,0.8583,7.812
14,15,0.854,0.8621,0.8531,6.749
14,15,0.865,0.8746,0.8637,3.238
14,15,0.865,0.8711,0.8643,6.821
14,15,0.7664,0.7762,0.7658,4.56
14,15,0.865,0.8711,0.8643,6.893
14,15,0.865,0.8645,0.8655,4.918
14,15,0.8394,0.8406,0.8397,6.297
14,15,0.8613,0.8613,0.8617,3.9351
14,15,0.8175,0.8175,0.8179,6.226
14,15,0.865,0.8711,0.8643,4.483
14,15,0.8942,0.8975,0.8939,7.4041
14,15,0.8613,0.8707,0.8601,3.2491
14,15,0.854,0.8519,0.8547,5.33
14,15,0.8723,0.8797,0.8713,4.732
14,15,0.8577,0.866,0.8567,6.347
14,15,0.8431,0.8491,0.8426,4.444
14,15,0.8029,0.7891,0.8047,4.371
14,15,0.8467,0.86,0.845,4.848
14,15,0.7701,0.7758,0.7699,4.138
14,15,0.8577,0.8622,0.8574,5.0239
14,15,0.8759,0.8786,0.8759,7.784
14,15,0.8905,0.8936,0.8903,8.769
14,15,0.854,0.8601,0.8535,5.523
14,15,0.8613,0.8699,0.8603,7.324
14,15,0.854,0.8561,0.8541,5.725
14,15,0.8504,0.8571,0.8497,3.887
14,15,0.8613,0.8582,0.8622,4.35
14,15,0.8832,0.8857,0.8832,6.868
14,15,0.8431,0.8365,0.8443,5.734
14,15,0.8832,0.8873,0.8828,7.237
14,15,0.8723,0.878,0.8716,5.869
15,15,0.8759,0.8811,0.8754,6.221
15,15,0.865,0.8729,0.864,7.489
15,15,0.8577,0.8622,0.8574,3.1527
15,15,0.8832,0.8873,0.8828,3.32
15,15,0.8358,0.8387,0.8358,7.5115
15,15,0.8248,0.8222,0.8255,3.039
15,15,0.865,0.8674,0.865,5.458
15,15,0.8869,0.8927,0.8861,9.3641
15,15,0.865,0.8746,0.8637,6.155
15,15,0.8759,0.8794,0.8757,4.35
15,15,0.8686,0.8705,0.8687,4.2637
15,15,0.865,0.8746,0.8637,2.898
15,15,0.865,0.8729,0.864,5.5471
15,15,0.8978,0.9014,0.8974,4.227
15,15,0.7482,0.7527,0.7481,4.505
15,15,0.8394,0.8394,0.8398,4.9858
15,15,0.854,0.8611,0.8533,7.7524
15,15,0.854,0.8582,0.8538,5.3919
15,15,0.8248,0.8248,0.8252,5.23
15,15,0.865,0.8683,0.8648,3.012
15,15,0.8686,0.8676,0.8692,7.392
15,15,0.8759,0.8794,0.8757,4.0189
15,15,0.8723,0.878,0.8716,5.3553
15,15,0.8723,0.8746,0.8723,4.035
15,15,0.8796,0.8826,0.8794,6.731
15,15,0.865,0.872,0.8642,9.114
15,15,0.8613,0.8623,0.8616,7.607
15,15,0.854,0.8571,0.8539,5.385
15,15,0.8832,0.8865,0.883,6.6592
15,15,0.8759,0.8819,0.8752,5.905
15,15,0.781,0.8065,0.7785,3.323
15,15,0.8212,0.8178,0.822,7.037
15,15,0.8796,0.885,0.8789,5.448
15,15,0.8905,0.8944,0.8901,4.434
15,15,0.8869,0.892,0.8862,7.9301
15,15,0.8577,0.8561,0.8583,3.893
15,15,0.8723,0.878,0.8716,4.5787
15,15,0.8759,0.8828,0.8751,6.4681
15,15,0.8467,0.85,0.8466,4.9573
15,15,0.8577,0.8571,0.8582,9.92
15,15,0.8832,0.8881,0.8827,5.5923
15,15,0.854,0.8639,0.8528,3.2765
15,15,0.8686,0.875,0.8679,10.779
15,15,0.8869,0.8889,0.8869,6.569
15,15,0.8467,0.8444,0.8474,4.684
15,15,0.865,0.8664,0.8651,3.8305
15,15,0.7774,0.7645,0.7789,4.99
15,15,0.8431,0.839,0.844,5.574
15,15,0.8613,0.8671,0.8608,10.15
15,15,0.8212,0.8256,0.821,5.1914
16,15,0.8796,0.88,0.8799,4.676
16,15,0.8869,0.8912,0.8864,6.186
16,15,0.8504,0.8509,0.8507,6.272
16,15,0.8613,0.8699,0.8603,5.4496
16,15,0.8796,0.8817,0.8796,6.38
16,15,0.8431,0.8401,0.8439,4.1579
16,15,0.8942,0.8961,0.8942,3.183
16,15,0.8504,0.8591,0.8494,6.555
16,15,0.8613,0.8603,0.8619,6.707
16,15,0.8796,0.8866,0.8786,3.774
16,15,0.8723,0.8789,0.8715,4.067
16,15,0.8321,0.8271,0.8332,5.862
16,15,0.8248,0.8356,0.8238,3.0489
16,15,0.8394,0.837,0.8401,6.283
16,15,0.8577,0.8592,0.8578,2.942
16,15,0.8723,0.8754,0.8721,3.347
16,15,0.8212,0.8339,0.8199,4.822
16,15,0.8905,0.8966,0.8897,3.8332
16,15,0.8431,0.8532,0.842,8.783
16,15,0.7628,0.7687,0.7626,3.6217
16,15,0.8796,0.8858,0.8788,5.4559
16,15,0.8723,0.878,0.8716,3.802
16,15,0.8285,0.8253,0.8293,5.621
16,15,0.8066,0.8153,0.8059,3.698
16,15,0.8759,0.8819,0.8752,3.767
16,15,0.8759,0.8794,0.8757,4.7948
16,15,0.8504,0.8551,0.8501,6.018
16,15,0.7993,0.7909,0.8005,7.223
16,15,0.8832,0.8857,0.8832,4.1428
16,15,0.8248,0.8273,0.8249,5.175
16,15,0.8066,0.7985,0.8078,8.2469
16,15,0.8686,0.8714,0.8686,6.225
16,15,0.8723,0.878,0.8716,4.612
16,15,0.8832,0.8881,0.8827,4.669
16,15,0.8212,0.8218,0.8215,6.4544
16,15,0.8321,0.8467,0.8304,4.874
16,15,0.8467,0.8478,0.847,3.159
16,15,0.8577,0.8528,0.8588,5.495
16,15,0.8723,0.8772,0.8718,4.734
16,15,0.7847,0.7774,0.7858,3.27
16,15,0.8832,0.8873,0.8828,6.431
16,15,0.8066,0.8127,0.8062,5.582
16,15,0.8431,0.8436,0.8434,5.386
16,15,0.8175,0.8201,0.8176,3.1623
16,15,0.8029,0.7923,0.8044,7.647
16,15,0.8613,0.8681,0.8606,4.849
16,15,0.8759,0.8803,0.8755,3.3211
16,15,0.8686,0.8767,0.8676,4.984
16,15,0.8504,0.8541,0.8502,7.748
16,15,0.8723,0.8763,0.872,7.5083
17,15,0.854,0.8639,0.8528,3.8419
17,15,0.8832,0.8873,0.8828,3.8649
17,15,0.8613,0.8613,0.8617,5.3581
17,15,0.8504,0.8561,0.8499,4.897
17,15,0.8613,0.8681,0.8606,5.641
17,15,0.8212,0.8424,0.8186,11.358
17,15,0.8394,0.8503,0.8382,6.407
17,15,0.8759,0.8777,0.876,3.102
17,15,0.8577,0.8622,0.8574,5.413
17,15,0.8394,0.8358,0.8403,4.7938
17,15,0.792,0.7927,0.7923,4.446
17,15,0.8613,0.8699,0.8603,4.0207
17,15,0.8321,0.8369,0.8319,4.036
17,15,0.8321,0.8309,0.8327,7.9669
17,15,0.8467,0.8444,0.8474,3.0939
17,15,0.8248,0.8286,0.8247,3.562
17,15,0.8212,0.8218,0.8215,3.6269
17,15,0.8139,0.8159,0.814,3.663
17,15,0.8175,0.8311,0.8162,5.429
17,15,0.7774,0.7814,0.7773,4.71
17,15,0.8686,0.8741,0.8681,4.863
17,15,0.8613,0.8643,0.8612,2.492
17,15,0.8321,0.8345,0.8322,4.666
17,15,0.8431,0.8502,0.8424,3.734
17,15,0.8942,0.9017,0.8929,3.6999
17,15,0.8869,0.8905,0.8866,3.98
17,15,0.8577,0.8632,0.8572,2.977
17,15,0.8467,0.8552,0.8458,7.266
17,15,0.8832,0.8865,0.883,2.465
17,15,0.8759,0.8811,0.8754,3.621
17,15,0.7737,0.7847,0.773,2.844
17,15,0.8504,0.8601,0.8493,3.9901
17,15,0.8905,0.8936,0.8903,6.963
17,15,0.8759,0.8803,0.8755,4.17
17,15,0.8504,0.8581,0.8496,4.198
17,15,0.8467,0.8511,0.8465,3.831
17,15,0.8577,0.8678,0.8564,2.6779
17,15,0.865,0.8683,0.8648,4.486
17,15,0.8102,0.803,0.8114,5.721
17,15,0.8796,0.8842,0.8791,4.033
17,15,0.8394,0.844,0.8392,2.936
17,15,0.8905,0.8951,0.89,3.599
17,15,0.8577,0.8696,0.8561,6.425
17,15,0.8212,0.8192,0.8218,5.1591
17,15,0.8467,0.8531,0.8462,5.645
17,15,0.7993,0.7985,0.7997,8.945
17,15,0.792,0.8094,0.7904,3.7976
17,15,0.8066,0.8,0.8077,2.5148
17,15,0.8212,0.8165,0.8221,6.1763
17,15,0.7993,0.7955,0.8001,4.494
18,15,0.719,0.7298,0.7184,4.822
18,15,0.8723,0.8736,0.8724,5.173
18,15,0.8029,0.8,0.8036,5.548
18,15,0.8248,0.8222,0.8255,4.668
18,15,0.8613,0.8623,0.8616,5.7961
18,15,0.8467,0.8385,0.8482,4.1499
18,15,0.8504,0.8498,0.8509,4.105
18,15,0.8686,0.8759,0.8678,3.452
18,15,0.8613,0.8571,0.8624,4.18
18,15,0.8431,0.8425,0.8436,3.756
18,15,0.8248,0.8411,0.823,3.03
18,15,0.8686,0.8776,0.8674,3.4577
18,15,0.8759,0.8819,0.8752,6.744
18,15,0.8321,0.8357,0.832,3.522
18,15,0.8613,0.8681,0.8606,3.542
18,15,0.8613,0.8662,0.8609,2.844
18,15,0.8613,0.869,0.8604,4.126
18,15,0.8431,0.839,0.844,8.847
18,15,0.8212,0.8205,0.8216,5.132
18,15,0.8248,0.8286,0.8247,4.911
18,15,0.8577,0.8678,0.8564,5.4195
18,15,0.8869,0.8889,0.8869,3.66
18,15,0.8394,0.8523,0.8379,4.102
18,15,0.8285,0.8303,0.8286,5.5038
18,15,0.8358,0.8525,0.8337,2.9462
18,15,0.9015,0.9011,0.902,3.3006
18,15,0.7628,0.7619,0.7632,6.1627
18,15,0.8759,0.8794,0.8757,5.736
18,15,0.8467,0.8467,0.8471,6.4105
18,15,0.8905,0.8913,0.8908,4.231
18,15,0.8723,0.8789,0.8715,3.787
18,15,0.854,0.8611,0.8533,4.951
18,15,0.8723,0.8763,0.872,5.046
18,15,0.8431,0.8436,0.8434,3.731
18,15,0.8613,0.8643,0.8612,4.574
18,15,0.8978,0.9,0.8978,4.0141
18,15,0.8467,0.8444,0.8474,5.606
18,15,0.8321,0.8284,0.833,4.183
18,15,0.8212,0.8383,0.8192,5.348
18,15,0.8504,0.8551,0.8501,5.767
18,15,0.8431,0.8425,0.8436,6.302
18,15,0.8504,0.8638,0.8486,5.872
18,15,0.8942,0.899,0.8936,5.1753
18,15,0.8394,0.8472,0.8387,2.975
18,15,0.8869,0.892,0.8862,5.6713
18,15,0.8248,0.8209,0.8257,2.7356
18,15,0.8321,0.8271,0.8332,3.761
18,15,0.8431,0.847,0.8429,4.1479
18,15,0.8467,0.8581,0.8454,3.3509
18,15,0.8613,0.8671,0.8608,2.983
19,15,0.8285,0.8213,0.8297,2.8519
19,15,0.8139,0.8159,0.814,4.1469
19,15,0.8358,0.8464,0.8346,3.804
19,15,0.8358,0.8375,0.8359,4.12
19,15,0.8723,0.8805,0.8712,3.571
19,15,0.8504,0.853,0.8504,3.78
19,15,0.8467,0.8542,0.846,5.27
19,15,0.8613,0.8742,0.8595,4.848
19,15,0.8504,0.8571,0.8497,4.252
19,15,0.8248,0.8222,0.8255,4.283
19,15,0.9015,0.9066,0.9007,3.173
19,15,0.8175,0.8252,0.817,2.474
19,15,0.8285,0.8315,0.8285,5.454
19,15,0.8358,0.8387,0.8358,3.943
19,15,0.8394,0.8523,0.8379,5.347
19,15,0.8832,0.8904,0.8822,3.245
19,15,0.8467,0.8433,0.8476,3.907
19,15,0.8905,0.8958,0.8898,3.3779
19,15,0.865,0.8674,0.865,4.519
19,15,0.8869,0.8912,0.8864,4.3769
19,15,0.8102,0.8088,0.8108,4.338
19,15,0.8869,0.8905,0.8866,6.2599
19,15,0.8832,0.8889,0.8825,4.915
19,15,0.8577,0.8641,0.857,3.1664
19,15,0.8285,0.8253,0.8293,2.994
19,15,0.8686,0.8667,0.8693,6.527
19,15,0.8504,0.8561,0.8499,5.199
19,15,0.8504,0.8498,0.8509,3.663
19,15,0.8212,0.8192,0.8218,6.161
19,15,0.8613,0.8643,0.8612,5.968
19,15,0.8139,0.8271,0.8126,3.234
19,15,0.8102,0.8074,0.8109,5.571
19,15,0.8905,0.8958,0.8898,5.615
19,15,0.8832,0.8873,0.8828,3.464
19,15,0.8175,0.8227,0.8173,3.29
19,15,0.8358,0.8327,0.8366,3.033
19,15,0.8686,0.8723,0.8684,7.3127
19,15,0.8431,0.8459,0.8431,5.678
19,15,0.865,0.8702,0.8645,2.6443
19,15,0.8431,0.8532,0.842,4.616
19,15,0.854,0.863,0.853,4.767
19,15,0.8394,0.8417,0.8395,5.396
19,15,0.8394,0.8462,0.8389,3.487
19,15,0.7993,0.8043,0.7991,7.671
19,15,0.8869,0.8912,0.8864,7.338
19,15,0.8723,0.8772,0.8718,2.5378
19,15,0.8577,0.8678,0.8564,2.8811
19,15,0.8029,0.784,0.8052,5.3989
19,15,0.8577,0.8612,0.8575,4.344
19,15,0.8613,0.8671,0.8608,4.6816
20,15,0.8577,0.8592,0.8578,5.205
20,15,0.8467,0.8571,0.8455,3.824
20,15,0.854,0.854,0.8544,3.356
20,15,0.8358,0.8315,0.8367,3.106
20,15,0.8358,0.8454,0.8348,2.9579
20,15,0.854,0.8551,0.8543,3.263
20,15,0.8467,0.8521,0.8463,2.514
20,15,0.8723,0.8772,0.8718,5.347
20,15,0.8759,0.8819,0.8752,2.826
20,15,0.8467,0.8478,0.847,3.8121
20,15,0.8869,0.8927,0.8861,3.924
20,15,0.8358,0.8352,0.8362,4.541
20,15,0.7555,0.7373,0.7574,5.91
20,15,0.854,0.8611,0.8533,2.6721
20,15,0.8613,0.8652,0.8611,3.537
20,15,0.7664,0.7538,0.7679,3.965
20,15,0.854,0.8658,0.8525,3.236
20,15,0.7847,0.7739,0.7861,6.197
20,15,0.8321,0.8357,0.832,3.538
20,15,0.8467,0.8562,0.8457,3.123
20,15,0.854,0.8582,0.8538,4.7
20,15,0.8796,0.8858,0.8788,2.4906
20,15,0.8212,0.8316,0.8202,3.1
20,15,0.8321,0.8333,0.8324,5.0349
20,15,0.8577,0.8651,0.8569,3.462
20,15,0.8029,0.8,0.8036,5.094
20,15,0.854,0.8592,0.8536,5.673
20,15,0.8577,0.8622,0.8574,5.261
20,15,0.7482,0.7677,0.7467,2.913
20,15,0.8759,0.8786,0.8759,4.258
20,15,0.8613,0.8671,0.8608,4.068
20,15,0.8723,0.8772,0.8718,4.459
20,15,0.8248,0.8222,0.8255,2.4398
20,15,0.8358,0.8315,0.8367,5.385
20,15,0.8796,0.885,0.8789,4.172
20,15,0.8686,0.8792,0.8671,3.547
20,15,0.8431,0.8512,0.8423,4.351
20,15,0.8467,0.8542,0.846,3.5455
20,15,0.865,0.8693,0.8647,3.171
20,15,0.8358,0.8475,0.8345,5.8246
20,15,0.8832,0.8919,0.8819,3.333
20,15,0.865,0.8711,0.8643,4.527
20,15,0.8394,0.8358,0.8403,5.8211
20,15,0.8577,0.8622,0.8574,4.78
20,15,0.8869,0.8905,0.8866,5.201
20,15,0.8796,0.8842,0.8791,5.514
20,15,0.8394,0.837,0.8401,5.654
20,15,0.8467,0.8521,0.8463,2.619
20,15,0.8759,0.8811,0.8754,3.095
20,15,0.854,0.8582,0.8538,5.637
21,15,0.8212,0.8256,0.821,4.3119
21,15,0.8686,0.8686,0.869,3.5952
21,15,0.7956,0.8042,0.795,4.852
21,15,0.8832,0.8857,0.8832,4.274
21,15,0.8723,0.8754,0.8721,3.547
21,15,0.8905,0.8973,0.8895,3.264
21,15,0.8321,0.8333,0.8324,5.0171
21,15,0.8759,0.8819,0.8752,4.748
21,15,0.8686,0.8776,0.8674,2.488
21,15,0.8686,0.8759,0.8678,4.0991
21,15,0.8358,0.8387,0.8358,3.175
21,15,0.8212,0.8269,0.8208,3.805
21,15,0.8759,0.8867,0.8743,5.3021
21,15,0.8686,0.8686,0.869,2.99
21,15,0.8759,0.8851,0.8746,2.937
21,15,0.8723,0.8814,0.871,4.6561
21,15,0.8759,0.8768,0.8762,2.8217
21,15,0.9015,0.9039,0.9013,3.1652
21,15,0.8577,0.8622,0.8574,5.182
21,15,0.8759,0.8803,0.8755,4.8351
21,15,0.8942,0.8997,0.8934,4.5222
21,15,0.8577,0.8612,0.8575,2.59
21,15,0.8139,0.8046,0.8153,4.824
21,15,0.8978,0.9021,0.8973,3.226
21,15,0.8358,0.8352,0.8362,4.5725
21,15,0.8759,0.8794,0.8757,3.098
21,15,0.8504,0.8561,0.8499,3.404
21,15,0.8759,0.8777,0.876,5.019
21,15,0.865,0.8711,0.8643,5.8819
21,15,0.8905,0.8966,0.8897,2.205
21,15,0.7701,0.7726,0.7702,6.8921
21,15,0.8394,0.8429,0.8393,3.898
21,15,0.8577,0.8687,0.8562,3.904
21,15,0.792,0.7816,0.7934,2.7779
21,15,0.8796,0.8874,0.8785,6.2
21,15,0.9015,0.9066,0.9007,4.078
21,15,0.8321,0.8435,0.8309,5.62
21,15,0.8577,0.8602,0.8577,6.073
21,15,0.7591,0.78,0.7574,6.937
21,15,0.8504,0.853,0.8504,4.471
21,15,0.8613,0.8699,0.8603,4.0319
21,15,0.854,0.8639,0.8528,3.03
21,15,0.8613,0.8707,0.8601,4.543
21,15,0.8723,0.8789,0.8715,3.715
21,15,0.8212,0.8218,0.8215,3.042
21,15,0.8613,0.8671,0.8608,4.392
21,15,0.8431,0.8401,0.8439,5.57
21,15,0.8613,0.8593,0.862,5.229
21,15,0.8796,0.8881,0.8783,3.619
21,15,0.8905,0.8936,0.8903,3.545
22,15,0.7993,0.8043,0.7991,4.666
22,15,0.8029,0.8058,0.803,5.001
22,15,0.8394,0.8406,0.8397,3.165
22,15,0.8613,0.8662,0.8609,4.235
22,15,0.865,0.872,0.8642,2.2159
22,15,0.8869,0.8881,0.887,3.184
22,15,0.8686,0.8784,0.8673,5.869
22,15,0.8175,0.8227,0.8173,3.2007
22,15,0.8175,0.8175,0.8179,2.5701
22,15,0.8431,0.8522,0.8421,2.5619
22,15,0.8102,0.803,0.8114,5.5949
22,15,0.8321,0.8369,0.8319,4.118
22,15,0.8321,0.8497,0.83,5.1886
22,15,0.8759,0.8836,0.8749,6.632
22,15,0.8723,0.8754,0.8721,2.416
22,15,0.8467,0.8467,0.8471,2.019
22,15,0.8285,0.8339,0.8281,2.599
22,15,0.781,0.8065,0.7785,4.967
22,15,0.8796,0.8791,0.8801,5.43
22,15,0.8212,0.8244,0.8212,3.229
22,15,0.8504,0.8476,0.8512,3.103
22,15,0.7993,0.7955,0.8001,4.2854
22,15,0.8285,0.8327,0.8283,5.819
22,15,0.8358,0.8327,0.8366,4.3753
22,15,0.8832,0.8897,0.8824,5.258
22,15,0.8832,0.8889,0.8825,3.933
22,15,0.865,0.8763,0.8634,4.857
22,15,0.8285,0.8428,0.8269,3.098
22,15,0.8285,0.8459,0.8264,4.184
22,15,0.8285,0.8291,0.8288,2.982
22,15,0.8613,0.8643,0.8612,2.387
22,15,0.8686,0.8705,0.8687,3.134
22,15,0.8686,0.8741,0.8681,2.8486
22,15,0.8869,0.8949,0.8856,4.34
22,15,0.8029,0.8151,0.8019,3.545
22,15,0.8796,0.8826,0.8794,2.726
22,15,0.8394,0.8533,0.8377,3.7071
22,15,0.8577,0.8651,0.8569,3.501
22,15,0.8175,0.8188,0.8178,4.444
22,15,0.8613,0.8662,0.8609,2.8299
22,15,0.8759,0.8844,0.8747,3.344
22,15,0.8285,0.8362,0.8278,2.189
22,15,0.8869,0.8912,0.8864,3.088
22,15,0.8431,0.839,0.844,4.232
22,15,0.8066,0.8073,0.8069,3.213
22,15,0.8577,0.8687,0.8562,6.285
22,15,0.8723,0.8814,0.871,2.884
22,15,0.8394,0.8417,0.8395,3.811
22,15,0.8905,0.8973,0.8895,3.4189
22,15,0.8467,0.8444,0.8474,3.643
23,15,0.8686,0.8705,0.8687,3.1828
23,15,0.8723,0.8763,0.872,2.241
23,15,0.8285,0.8303,0.8286,3.597
23,15,0.8467,0.8521,0.8463,2.2289
23,15,0.8358,0.8339,0.8364,4.507
23,15,0.865,0.8754,0.8635,5.569
23,15,0.8467,0.8562,0.8457,4.27
23,15,0.8723,0.8845,0.8704,3.797
23,15,0.8467,0.8571,0.8455,2.661
23,15,0.865,0.8683,0.8648,3.696
23,15,0.854,0.8649,0.8527,3.152
23,15,0.8467,0.8531,0.8462,3.5
23,15,0.8358,0.8375,0.8359,2.3255
23,15,0.8723,0.878,0.8716,3.1653
23,15,0.8869,0.8927,0.8861,4.4514
23,15,0.8577,0.8651,0.8569,3.504
23,15,0.8102,0.8116,0.8104,3.2319
23,15,0.8905,0.8973,0.8895,3.563
23,15,0.8358,0.8432,0.8351,3.044
23,15,0.8613,0.8652,0.8611,2.8091
23,15,0.8102,0.8015,0.8116,3.4651
23,15,0.865,0.8729,0.864,4.852
23,15,0.8686,0.8776,0.8674,5.192
23,15,0.8212,0.8205,0.8216,3.351
23,15,0.8467,0.8521,0.8463,3.2881
23,15,0.8504,0.8551,0.8501,3.869
23,15,0.8029,0.8212,0.8011,3.6849
23,15,0.8431,0.8502,0.8424,4.2733
23,15,0.8358,0.8387,0.8358,4.302
23,15,0.8431,0.8481,0.8428,3.497
23,15,0.8467,0.8521,0.8463,3.396
23,15,0.8358,0.8364,0.8361,3.0005
23,15,0.7883,0.8129,0.7858,5.683
23,15,0.8686,0.8784,0.8673,8.002
23,15,0.854,0.8611,0.8533,2.277
23,15,0.8285,0.8315,0.8285,6.107
23,15,0.8394,0.8406,0.8397,3.1568
23,15,0.8394,0.8394,0.8398,4.654
23,15,0.8212,0.8192,0.8218,3.9999
23,15,0.8577,0.8641,0.857,4.014
23,15,0.854,0.8519,0.8547,3.0315
23,15,0.8102,0.8207,0.8093,4.6741
23,15,0.8723,0.8814,0.871,4.2047
23,15,0.8577,0.8602,0.8577,3.075
23,15,0.8066,0.8087,0.8067,2.8856
23,15,0.8248,0.8261,0.8251,2.833
23,15,0.8686,0.8723,0.8684,2.985
23,15,0.8723,0.8763,0.872,5.117
23,15,0.854,0.8639,0.8528,3.4884
23,15,0.8832,0.8897,0.8824,4.981
24,15,0.8686,0.875,0.8679,5.279
24,15,0.781,0.7931,0.7801,3.217
24,15,0.8358,0.8327,0.8366,4.2
24,15,0.8504,0.8561,0.8499,3.478
24,15,0.7518,0.7554,0.7519,2.027
24,15,0.8577,0.8687,0.8562,3.937
24,15,0.865,0.8702,0.8645,4.158
24,15,0.8686,0.8767,0.8676,2.102
24,15,0.8613,0.8681,0.8606,2.4552
24,15,0.8504,0.8581,0.8496,3.6864
24,15,0.8285,0.8291,0.8288,2.9568
24,15,0.8467,0.8581,0.8454,3.582
24,15,0.8467,0.8521,0.8463,3.76
24,15,0.8723,0.8772,0.8718,6.17
24,15,0.8832,0.8865,0.883,2.549
24,15,0.7737,0.7961,0.7717,3.596
24,15,0.865,0.8754,0.8635,4.498
24,15,0.8175,0.8201,0.8176,3.426
24,15,0.8577,0.8602,0.8577,4.8221
24,15,0.8394,0.8358,0.8403,3.887
24,15,0.8358,0.8315,0.8367,6.113
24,15,0.854,0.8649,0.8527,4.02
24,15,0.8759,0.8811,0.8754,3.264
24,15,0.865,0.8711,0.8643,3.424
24,15,0.7226,0.7266,0.7227,5.196
24,15,0.8285,0.8351,0.828,4.905
24,15,0.865,0.8729,0.864,4.3551
24,15,0.865,0.8711,0.8643,2.421
24,15,0.7883,0.8141,0.7857,3.4879
24,15,0.854,0.8571,0.8539,3.18
24,15,0.8358,0.8375,0.8359,3.708
24,15,0.8248,0.8222,0.8255,5.049
24,15,0.8029,0.797,0.8039,3.689
24,15,0.8321,0.8296,0.8328,2.805
24,15,0.8248,0.8442,0.8225,4.5154
24,15,0.792,0.8131,0.7899,3.551
24,15,0.8358,0.8495,0.8342,2.73
24,15,0.865,0.8711,0.8643,3.2099
24,15,0.8358,0.8485,0.8343,2.734
24,15,0.8686,0.8723,0.8684,2.682
24,15,0.8139,0.8145,0.8142,2.946
24,15,0.8285,0.8303,0.8286,3.848
24,15,0.8613,0.8681,0.8606,4.2509
24,15,0.8285,0.8266,0.8291,4.355
24,15,0.8248,0.8261,0.8251,3.142
24,15,0.8467,0.8478,0.847,5.664
24,15,0.8358,0.8443,0.835,4.022
24,15,0.8358,0.8352,0.8362,5.895
24,15,0.854,0.8621,0.8531,3.192
24,15,0.8467,0.8521,0.8463,3.851
25,15,0.8686,0.8741,0.8681,4.409
25,15,0.8248,0.8235,0.8254,3.419
